sk_pedido,sk_cliente,sk_produto,valor_venda,qtd_vendida,custo_envio,valor_unit
8357,27,1032,609.4026,6,22.84,101.5671
10221,44,910,83.7322,1,22.83,83.7322
10222,61,1072,359.7795,3,22.83,119.92649999999999
10223,78,2923,271.44,8,22.83,33.93
4488,150,2939,87.96,2,22.82,43.98
10224,252,821,135.558,2,22.82,67.779
10225,760,1095,190.2,4,22.82,47.55
4628,83,2561,60.6315,5,22.82,12.1263
10226,729,3598,377.79,7,22.81,53.970000000000006
702,524,2206,408.24,14,22.8,29.16
10227,426,1889,241.32,2,22.79,120.66
10228,49,1418,118.272,7,22.79,16.896
10229,514,1845,342.495,5,22.79,68.499
2334,788,450,289.35,5,22.79,57.870000000000005
359,302,1712,58.98,2,22.78,29.49
10230,198,1730,137.538,9,22.78,15.282000000000002
10231,166,864,339.12,4,22.78,84.78
3252,512,2995,166.32,4,22.78,41.58
2927,1057,1487,137.31,1,22.78,137.31
5423,1245,1426,170.7,1,22.78,170.7
7606,825,1718,347.88,4,22.77,86.97
6514,900,134,440.64,8,22.77,55.08
6429,497,815,539.04,1,22.77,539.04
10232,257,155,809.109,7,22.77,115.587
10233,451,2076,229.3,5,22.76,45.86
8620,391,415,245.88,6,22.76,40.98
10234,653,2038,172.62,3,22.75,57.54
10235,186,493,311.6,10,22.75,31.160000000000004
10236,708,1298,92.952,3,22.75,30.983999999999998
6822,602,604,212.058,3,22.75,70.68599999999999
9623,1461,366,298.14,1,22.75,298.14
10237,222,1553,467.04,7,22.75,66.72
10238,296,104,612.357,2,22.74,306.1785
3143,160,1832,219.75,5,22.74,43.95
10239,130,9,569.99,1,22.74,569.99
10240,34,1223,250.74,7,22.74,35.82
10241,589,934,212.4,3,22.73,70.8
10242,23,1106,255.45,5,22.73,51.089999999999996
4931,172,587,454.08,4,22.73,113.52
1496,362,915,211.246,2,22.73,105.623
10243,162,529,649.593,7,22.72,92.79899999999999
9702,499,1052,106.8,4,22.72,26.7
10244,783,1865,190.62,2,22.72,95.31
10245,39,1444,195.44,4,22.72,48.86
10246,32,3036,109.08,8,22.71,13.635
10247,978,927,99.48,2,22.71,49.74
10248,977,150,528.9,1,22.71,528.9
10249,705,1318,221.4,6,22.7,36.9
6969,287,2004,340.65,5,22.7,68.13
10250,315,867,152.1,4,22.7,38.025
10251,849,1021,154.95,3,22.7,51.65
9323,949,1731,217.32,2,22.7,108.66
10252,352,2769,213.12,4,22.69,53.28
10253,900,1553,394.065,5,22.69,78.813
10254,533,519,300.5328,2,22.69,150.2664
10255,1431,364,62.16,1,22.69,62.16
10256,300,1315,225.12,8,22.68,28.14
2783,368,1550,224.85,5,22.68,44.97
10257,361,580,270.594,2,22.68,135.297
10258,1124,3368,335.61,11,22.68,30.51
10259,327,2587,233.352,3,22.67,77.784
10260,653,1340,76.8,2,22.67,38.4
10261,75,1953,69.3,2,22.67,34.65
10262,88,248,199.98,2,22.67,99.99
10263,119,1119,226.12,2,22.67,113.06
3846,304,1121,336.06,2,22.66,168.03
4731,780,2879,216.3,2,22.66,108.15
10264,700,1257,314.16,7,22.66,44.88
10265,321,1732,98.16,6,22.66,16.36
10266,261,1643,95.94,3,22.65,31.98
4593,108,1896,197.82,7,22.65,28.259999999999998
9896,40,953,202.2,4,22.65,50.55
10267,683,2567,384.48,12,22.65,32.04
10268,100,390,146.4,2,22.65,73.2
5979,285,852,78.15,1,22.65,78.15
10269,909,326,207.648,2,22.65,103.824
10270,846,1476,251.7,5,22.64,50.339999999999996
10271,628,1428,164.46,3,22.64,54.82
10272,625,208,336.48,2,22.63,168.24
10273,291,2664,157.95,9,22.63,17.549999999999997
2220,142,381,352.38,2,22.63,176.19
9908,834,1711,101.58,2,22.63,50.79
8120,1111,1406,486.12,4,22.63,121.53
10274,191,642,259.47,2,22.62,129.735
10275,16,1283,141.372,2,22.62,70.686
10276,1408,1300,220.08,2,22.62,110.04
7782,560,1414,333.54,3,22.6,111.18
10277,691,2422,396.0,8,22.6,49.5
10278,480,3449,151.548,4,22.6,37.887
807,569,1935,229.68,8,22.6,28.71
10279,805,2261,146.88,3,22.6,48.96
7142,1103,1061,179.97,3,22.6,59.99
10280,479,639,1584.0783,7,22.59,226.2969
10281,802,545,331.023,7,22.59,47.289
10282,1119,1030,528.7425,5,22.58,105.74849999999999
5649,819,2196,273.36,4,22.58,68.34
10283,565,600,209.67,1,22.58,209.67
10284,718,683,229.94,2,22.58,114.97
10285,918,1468,146.73,3,22.58,48.91
366,308,518,209.16,2,22.57,104.58
3798,888,1474,162.576,2,22.57,81.288
10286,762,393,499.56,1,22.57,499.56
10287,632,2295,163.2,5,22.57,32.64
10288,692,581,175.52,5,22.57,35.104
717,197,994,170.96,4,22.56,42.74
4084,220,1848,138.24,5,22.56,27.648000000000003
6206,281,1075,261.48,4,22.56,65.37
3582,131,1064,345.06,3,22.56,115.02
1004,645,1816,170.46,3,22.56,56.82
10289,803,1295,296.37,3,22.56,98.79
1157,540,3048,57.96,7,22.56,8.28
10290,22,172,191.5155,1,22.56,191.5155
10291,252,372,644.88,4,22.55,161.22
6471,412,1097,136.5147,1,22.55,136.5147
10292,620,2193,235.05,5,22.55,47.010000000000005
10293,1476,155,256.86,2,22.55,128.43
10294,1264,1404,385.02,2,22.54,192.51
10295,902,2623,61.64,2,22.54,30.82
10296,638,861,349.02056,2,22.54,174.51028
5577,619,1501,358.2,3,22.53,119.39999999999999
10297,238,1898,314.262,3,22.53,104.754
2871,743,1931,97.8,2,22.53,48.9
4239,786,1733,77.04,2,22.53,38.52
3203,837,1879,66.096,4,22.53,16.524
10298,481,387,617.7,6,22.53,102.95
10299,280,1935,267.96,7,22.52,38.279999999999994
8825,579,1340,64.0,2,22.52,32.0
9836,1119,644,346.62536,2,22.52,173.31268
10300,166,1769,367.47,9,22.52,40.830000000000005
10301,890,214,141.63,1,22.52,141.63
458,380,1522,205.8,4,22.52,51.45
7860,639,375,522.48,5,22.52,104.49600000000001
10302,568,1126,205.856,7,22.51,29.407999999999998
10303,469,2128,334.8,6,22.51,55.800000000000004
10304,818,704,152.964,2,22.51,76.482
10305,1459,1966,104.16,4,22.51,26.04
10306,1158,1216,312.09,1,22.51,312.09
2378,994,342,993.66,2,22.51,496.83
9434,506,1142,245.916,4,22.5,61.479
10307,331,518,313.74,3,22.5,104.58
9270,742,1020,110.64,2,22.5,55.32
10259,327,1575,256.08,8,22.49,32.01
2627,446,2297,155.43,3,22.49,51.81
10308,432,3241,130.248,8,22.49,16.281
10309,705,1706,259.875,5,22.49,51.975
10310,632,41,540.57,3,22.49,180.19000000000003
4785,305,1680,74.352,3,22.49,24.784000000000002
10311,1206,1350,232.08,4,22.49,58.02
4408,769,253,380.1,1,22.48,380.1
42,42,417,168.6,1,22.48,168.6
10312,199,1521,1029.95,5,22.48,205.99
4702,843,1501,238.8,2,22.48,119.4
10313,263,1135,198.64,2,22.47,99.32
10314,415,1149,230.48,2,22.47,115.24
10315,10,1540,441.774,3,22.47,147.258
10316,85,2073,82.8258,2,22.47,41.4129
9876,789,476,221.5353,1,22.47,221.5353
10317,368,1116,71.88,2,22.47,35.94
10318,1063,302,181.986,2,22.47,90.993
4316,503,1734,188.1,6,22.47,31.349999999999998
1935,914,874,210.192,2,22.47,105.096
10319,733,1365,264.9,5,22.46,52.98
7193,656,1099,499.68,8,22.46,62.46
10320,41,1845,342.495,6,22.46,57.0825
10321,45,2232,148.5,9,22.46,16.5
10322,1117,2502,152.1,9,22.46,16.9
10323,254,2403,243.44,4,22.46,60.86
8099,279,269,136.1781,3,22.45,45.3927
10324,696,1955,323.46,6,22.45,53.91
3983,752,749,505.986,2,22.45,252.993
314,270,2176,97.02,2,22.44,48.51
10325,652,146,414.03,1,22.44,414.03
1962,924,592,153.568,2,22.44,76.784
10326,1475,30,151.464,1,22.44,151.464
10327,837,2183,161.59616,2,22.43,80.79808
2573,477,1074,400.032,2,22.43,200.016
4528,1200,1113,116.289,1,22.43,116.289
1933,384,750,436.0728,4,22.42,109.0182
712,528,905,148.92,1,22.42,148.92
5965,483,2879,144.2,2,22.42,72.1
9232,974,1659,142.76,2,22.41,71.38
10328,499,1161,94.128,4,22.41,23.532
10329,534,2193,253.854,6,22.41,42.309000000000005
10330,173,149,770.3811,3,22.41,256.7937
10331,33,1735,179.97,3,22.41,59.99
2364,991,575,136.9368,2,22.41,68.4684
10332,373,1402,143.264,2,22.4,71.632
3951,626,1441,103.122,1,22.4,103.122
4351,814,1161,647.13,11,22.4,58.83
3951,248,2988,190.44,4,22.4,47.61
3301,612,1219,346.92,2,22.4,173.46
10333,889,2174,155.07,3,22.4,51.69
5339,1103,730,76.776,4,22.4,19.194
10334,1477,636,212.1,1,22.4,212.1
8150,6,1463,275.88,3,22.4,91.96
5240,65,1222,287.96292,3,22.4,95.98764
8337,262,1975,117.9,5,22.39,23.580000000000002
10335,27,2196,273.36,4,22.39,68.34
10336,271,557,225.33,7,22.39,32.190000000000005
10337,4,606,303.66,2,22.39,151.83
2650,225,1486,166.8051,3,22.39,55.6017
10338,808,464,243.18,5,22.39,48.636
10072,56,10,367.2,2,22.38,183.6
10339,1,1715,90.3,2,22.38,45.15
8842,1011,1339,261.03,1,22.38,261.03
10340,816,1007,302.94,3,22.38,100.98
10341,530,710,305.37,1,22.38,305.37
6609,1182,1161,235.32,4,22.38,58.83
10342,382,1069,182.304,3,22.37,60.768
10343,459,1736,153.42,4,22.37,38.355
10344,924,759,440.964,4,22.37,110.241
10059,1433,1406,121.53,1,22.37,121.53
3530,316,3080,78.0,6,22.37,13.0
10345,346,1125,145.5,2,22.36,72.75
10346,619,532,226.557,3,22.36,75.51899999999999
10347,1469,262,138.48,1,22.36,138.48
10348,811,1448,214.2,4,22.36,53.55
5981,1287,1642,178.8,4,22.36,44.7
10349,237,1737,146.475,7,22.35,20.925
10350,670,561,462.132,4,22.35,115.533
10351,262,1738,131.274,2,22.35,65.637
465,312,1731,217.32,2,22.35,108.66
10352,796,876,244.768,4,22.35,61.192
2745,839,1739,78.84,4,22.35,19.71
10353,1207,711,124.59,1,22.35,124.59
10195,551,917,284.37012,3,22.35,94.79003999999999
8382,402,1126,294.08,8,22.34,36.76
10354,664,1769,244.98,10,22.34,24.497999999999998
3381,209,1740,130.23,3,22.34,43.41
10355,572,712,260.352,4,22.33,65.088
68,68,1702,80.352,4,22.33,20.088
10356,95,1816,170.46,3,22.33,56.82
1494,396,1731,293.382,3,22.33,97.794
10357,68,1238,105.84,2,22.33,52.92
10358,542,1741,139.56,4,22.33,34.89
10359,1478,616,395.82,2,22.33,197.91
10360,1134,960,115.38,2,22.33,57.69
10361,169,11,296.226,3,22.33,98.742
10362,1050,119,435.99,1,22.32,435.99
10363,463,2076,321.02,7,22.32,45.86
5136,789,2769,142.08,4,22.31,35.52
56,56,1162,209.7,2,22.31,104.85
10364,997,702,302.625,5,22.3,60.525
5612,570,1290,167.535,3,22.29,55.845
10365,318,821,255.168,8,22.28,31.896
10366,896,508,515.862,3,22.28,171.95399999999998
10367,215,771,241.92,4,22.28,60.48
10368,884,1443,107.772,2,22.28,53.886
10369,706,674,380.54328,3,22.27,126.84776
10370,126,2378,190.17,3,22.27,63.38999999999999
5154,289,1995,262.14,2,22.27,131.07
10371,504,1320,403.34112,4,22.27,100.83528
10372,378,1094,163.62,3,22.26,54.54
2197,962,1306,157.77,3,22.26,52.59
10373,1423,530,109.74,1,22.26,109.74
10374,568,1502,246.56,2,22.26,123.28
10375,1135,1742,218.4,7,22.25,31.2
10376,27,59,342.08,2,22.24,171.04
10377,216,301,243.808,1,22.24,243.808
544,431,1527,163.56,2,22.24,81.78
5604,259,1473,165.456,4,22.24,41.364
2383,655,2433,156.1728,4,22.23,39.0432
10378,1039,2443,205.68,4,22.23,51.42
10379,324,161,287.847,1,22.22,287.847
6216,1305,587,206.4,1,22.22,206.4
8908,63,474,102.624,1,22.22,102.624
8912,1136,2431,212.64,6,22.22,35.44
341,287,1175,278.28,6,22.21,46.379999999999995
10380,240,1424,97.16,2,22.2,48.58
10381,725,763,228.84264,3,22.2,76.28088
10382,1053,1634,252.3,2,22.19,126.15
10383,759,639,485.68668,3,22.19,161.89556000000002
9324,800,2934,81.108,9,22.18,9.012
10384,342,678,387.0,3,22.18,129.0
10385,168,1918,73.2,2,22.18,36.6
10292,620,1004,332.64,9,22.18,36.96
10386,494,1002,359.058,3,22.18,119.68599999999999
10387,624,1188,358.58,2,22.18,179.29
10388,529,959,92.3,5,22.18,18.46
4488,150,3598,161.91,3,22.17,53.97
10389,430,2431,231.6,5,22.17,46.32
10390,565,1693,139.32,3,22.17,46.44
10391,690,2271,200.016,4,22.17,50.004
657,497,2631,239.112,4,22.17,59.778
10392,323,293,455.868,3,22.17,151.956
10393,564,41,360.38,2,22.17,180.19
5826,810,1547,504.711,9,22.16,56.079
5362,822,745,380.7,6,22.16,63.449999999999996
6969,86,1659,149.898,2,22.16,74.949
5718,201,1363,277.56,5,22.16,55.512
10394,196,1037,125.76,3,22.16,41.92
10395,490,3048,63.312,3,22.16,21.104
10396,1323,16,190.863,1,22.16,190.863
10397,162,386,225.6,2,22.15,112.8
10398,199,1548,89.73,3,22.15,29.91
10399,571,2609,109.674,6,22.15,18.279
10400,441,1162,314.55,3,22.15,104.85000000000001
10401,1479,1743,69.0,2,22.15,34.5
2676,1021,871,268.5,1,22.15,268.5
10402,939,1027,103.26,2,22.15,51.63
2299,459,2163,93.12,8,22.14,11.64
10403,151,1349,1171.53,5,22.14,234.30599999999998
10404,233,578,269.97,3,22.14,89.99000000000001
10405,212,1257,119.68,4,22.14,29.92
1307,381,3037,203.88,6,22.14,33.98
8822,437,1991,104.976,2,22.13,52.488
1258,346,1277,99.42,2,22.13,49.71
10406,220,1744,163.88,2,22.13,81.94
999,418,1767,76.8,4,22.13,19.2
7180,670,1589,105.3,6,22.12,17.55
10407,134,1899,97.68,2,22.12,48.84
188,124,1285,152.496,2,22.12,76.248
265,233,1219,1214.22,7,22.12,173.46
2534,18,1579,261.468,6,22.12,43.578
6249,356,859,259.248,4,22.12,64.812
10408,123,1129,113.82,3,22.11,37.94
10409,847,616,356.238,3,22.11,118.746
9779,143,2477,77.4,5,22.11,15.48
10410,850,1112,249.95,5,22.11,49.989999999999995
10411,1355,532,167.82,2,22.11,83.91
10412,1480,2187,227.52,4,22.11,56.88
10413,555,1745,289.968,14,22.11,20.712
1935,914,495,145.896,2,22.11,72.948
10414,7,1160,135.48,3,22.11,45.16
10081,933,82,228.36,2,22.1,114.18
10415,880,1137,602.76,2,22.1,301.38
7233,853,550,422.586,4,22.1,105.6465
5538,925,1000,234.36,3,22.1,78.12
1349,527,2193,188.04,4,22.1,47.01
10416,113,862,393.165,3,22.1,131.055
8896,73,48,349.95,5,22.1,69.99
10417,323,1746,143.856,9,22.1,15.984
10418,679,834,389.97,3,22.1,129.99
10419,424,1034,211.248,6,22.1,35.208
2944,688,1468,195.64,5,22.1,39.128
707,526,520,144.33,1,22.1,144.33
10420,208,1503,107.505,3,22.09,35.835
10421,445,1500,288.9,5,22.09,57.779999999999994
1702,413,843,243.81,3,22.09,81.27
10422,398,1416,235.152,8,22.09,29.394
10423,759,584,245.44,1,22.08,245.44
3583,243,796,122.04,4,22.08,30.51
4683,866,807,662.4396,12,22.08,55.203300000000006
1512,809,1350,156.654,3,22.08,52.217999999999996
10424,891,834,389.97,3,22.08,129.99
10425,146,750,995.6,10,22.07,99.56
3452,237,1476,151.02,3,22.07,50.34
2252,431,1578,268.5,5,22.07,53.7
5408,411,431,345.0,5,22.07,69.0
7192,174,1422,125.22,2,22.06,62.61
10426,232,644,263.73,2,22.06,131.865
342,290,1747,62.31,3,22.06,20.77
4075,1172,988,74.736,4,22.06,18.684
688,516,1748,53.52,4,22.06,13.38
3476,665,241,443.43,5,22.05,88.686
10427,131,670,318.888,3,22.05,106.29599999999999
10428,350,883,290.775,5,22.05,58.154999999999994
10267,683,1621,364.2975,3,22.05,121.4325
10429,1475,1749,182.88,6,22.05,30.48
5777,1271,1637,414.9,6,22.05,69.14999999999999
4566,604,1487,494.316,6,22.04,82.386
10430,633,863,230.202,2,22.04,115.101
7588,175,1000,117.18,2,22.04,58.59
10431,796,1930,279.54,2,22.04,139.77
4729,610,1750,383.46,14,22.04,27.389999999999997
10432,74,1550,179.88,6,22.03,29.98
10433,33,1091,205.92,4,22.03,51.48
10434,301,157,371.976,3,22.03,123.992
8907,284,859,540.1,5,22.03,108.02000000000001
10435,445,898,132.8,2,22.02,66.4
581,456,2209,90.36,3,22.02,30.12
10436,321,1634,418.818,4,22.02,104.7045
4756,819,1782,365.25,5,22.02,73.05
8152,379,262,166.176,2,22.02,83.088
10437,390,1416,195.96,5,22.02,39.192
10438,848,408,387.09,1,22.02,387.09
9618,39,627,338.47968,2,22.01,169.23984
10439,801,2574,172.44,6,22.01,28.74
10440,802,1374,146.7,2,22.01,73.35
8274,93,1592,571.32,5,22.01,114.26400000000001
10441,580,431,448.65,5,22.01,89.72999999999999
1285,185,1889,217.188,2,22.01,108.594
1249,97,1751,221.056,8,22.01,27.632
10442,586,173,481.176,2,22.01,240.588
8643,582,756,152.88,4,22.01,38.22
10443,457,2172,263.52,6,22.0,43.919999999999995
5737,621,1752,75.384,8,22.0,9.423
10444,729,1482,231.516,2,22.0,115.758
10445,488,1753,75.384,9,22.0,8.376
2839,1044,1686,246.84,4,22.0,61.71
10446,1481,391,642.78,1,22.0,642.78
10447,368,2688,65.68,4,21.99,16.42
8139,119,2146,286.65,7,21.99,40.949999999999996
10448,71,3263,81.96,4,21.99,20.49
10449,205,1845,129.387,2,21.99,64.6935
4051,65,993,372.6,5,21.99,74.52000000000001
2371,199,2044,95.256,7,21.99,13.608
1626,611,1737,154.38,8,21.99,19.2975
10450,290,1114,162.0,4,21.99,40.5
10451,137,1086,311.976,3,21.99,103.992
10452,277,746,276.784,2,21.99,138.392
6585,747,1302,138.08,4,21.99,34.52
10453,869,1148,339.36,4,21.98,84.84
3006,258,701,150.147,1,21.98,150.147
10454,358,765,169.92,3,21.98,56.63999999999999
10455,490,961,268.812,2,21.98,134.406
10456,166,1890,286.5,5,21.98,57.3
10457,1482,544,169.95,1,21.98,169.95
10458,458,606,202.44,2,21.98,101.22
10459,168,2588,78.12,6,21.97,13.020000000000001
1160,456,644,492.3261,3,21.97,164.1087
10460,1027,953,151.65,3,21.97,50.550000000000004
10461,635,495,218.844,2,21.97,109.422
1381,769,1754,62.65,7,21.97,8.95
10462,434,1193,539.964,6,21.97,89.99400000000001
7821,255,1755,136.08,8,21.97,17.01
10463,1333,783,211.716,4,21.97,52.929
10464,297,2039,202.23,7,21.96,28.889999999999997
5219,28,85,1356.8328,4,21.96,339.2082
10465,935,1756,113.6,8,21.96,14.2
10466,816,681,110.052,3,21.95,36.684000000000005
10467,690,2621,104.733,9,21.95,11.637
10468,252,1491,127.96,2,21.95,63.98
679,511,1438,199.75,5,21.95,39.95
2441,1001,1757,109.38,3,21.94,36.46
10469,64,529,397.71,3,21.93,132.57
6804,105,2552,128.304,3,21.93,42.768
10470,555,1069,151.92,1,21.93,151.92
10471,1369,633,360.24,2,21.93,180.12
8322,921,392,563.94,3,21.92,187.98000000000002
10472,1040,657,58.374,1,21.92,58.374
6416,226,1496,414.0,2,21.91,207.0
10473,1483,1758,270.18,6,21.91,45.03
8823,79,13,312.0435,3,21.9,104.0145
5590,292,953,202.2,4,21.9,50.55
10474,998,1201,85.056,3,21.9,28.352
6369,34,1759,222.352,13,21.9,17.104
10475,916,1712,176.94,6,21.9,29.49
10476,1316,867,912.6,12,21.9,76.05
10477,409,1706,115.5,2,21.9,57.75
9265,132,2553,175.68,6,21.9,29.28
9916,57,1315,95.12,2,21.89,47.56
8588,412,2179,257.7,5,21.89,51.54
10478,686,1760,158.368,7,21.89,22.624
10479,825,2767,141.44,4,21.89,35.36
10480,527,1473,248.184,2,21.88,124.092
589,462,2808,130.41,14,21.88,9.315
8061,652,1573,129.76,4,21.87,32.44
8805,346,2665,359.04,11,21.87,32.64
10481,556,1709,152.8,5,21.87,30.560000000000002
10482,1175,2818,158.16,4,21.87,39.54
10483,766,1300,132.048,3,21.87,44.016
10484,1054,1298,77.46,1,21.86,77.46
10485,162,850,281.34,3,21.85,93.77999999999999
10486,674,1594,316.47,7,21.85,45.21
10487,941,1302,207.12,4,21.85,51.78
8308,216,2487,249.6,5,21.85,49.92
4070,414,1338,478.8,6,21.85,79.8
10488,257,1390,316.0,4,21.85,79.0
5570,165,1761,69.5,5,21.85,13.9
10489,601,146,248.418,2,21.85,124.209
10490,181,330,313.92,4,21.85,78.48
3098,113,561,230.256,2,21.84,115.128
6196,32,1637,276.6,4,21.84,69.15
10491,739,1762,112.104,3,21.84,37.368
10492,708,694,271.764,2,21.84,135.882
1432,783,561,767.52,6,21.84,127.92
4442,551,635,171.9,1,21.83,171.9
4089,30,1378,157.95,3,21.83,52.65
10493,364,1084,197.94,2,21.83,98.97
9302,904,902,198.24,8,21.83,24.78
10494,889,130,195.76,2,21.82,97.88
10495,97,1763,136.92,4,21.82,34.23
1805,411,3260,75.744,3,21.81,25.248
10496,127,594,512.358,3,21.81,170.78599999999997
10497,805,963,266.22,2,21.8,133.11
10498,321,786,309.54,7,21.8,44.220000000000006
10499,1104,1280,241.8,2,21.8,120.9
10382,1053,684,478.08,2,21.8,239.04
10500,803,1719,67.41,6,21.79,11.235
10501,909,103,1076.406,4,21.79,269.1015
548,201,1010,262.764,2,21.79,131.382
10502,141,829,367.524,2,21.79,183.762
10503,837,880,137.07,3,21.79,45.69
2552,1011,1157,321.912,4,21.79,80.478
10048,578,1239,230.88,2,21.78,115.44
7539,251,1637,124.47,2,21.78,62.235
10504,718,1585,155.85,5,21.78,31.169999999999998
10505,64,583,151.2,2,21.78,75.6
10506,1091,1972,119.808,4,21.78,29.952
10507,21,2330,113.52,4,21.78,28.38
10508,585,1764,276.444,1,21.78,276.444
2125,945,1765,117.15,1,21.78,117.15
4013,548,518,100.8,2,21.78,50.4
2878,138,2021,88.48,8,21.77,11.06
10509,229,515,222.705,1,21.77,222.705
10510,128,1127,173.58,1,21.77,173.58
10511,6,1319,242.1,5,21.76,48.42
10512,902,1766,204.384,4,21.76,51.096
10513,40,565,211.104,6,21.76,35.184000000000005
1142,697,1334,146.76,1,21.76,146.76
10514,103,2022,90.8,4,21.76,22.7
5715,411,1408,226.125,6,21.75,37.6875
10515,1063,1318,232.47,7,21.75,33.21
10516,1377,844,87.534,2,21.75,43.767
7134,717,1350,104.436,2,21.74,52.218
10517,1102,1635,309.75,1,21.74,309.75
10518,846,1349,346.42576,2,21.73,173.21288
3894,233,1455,194.25,2,21.73,97.125
10519,968,1516,164.85,3,21.73,54.949999999999996
10520,72,961,148.17,1,21.73,148.17
10521,1484,1976,163.32,4,21.73,40.83
6021,1097,568,111.22,1,21.73,111.22
10522,827,1625,159.768,7,21.72,22.824
10523,573,521,257.98,2,21.72,128.99
10524,45,59,342.08,2,21.71,171.04
3416,41,1767,122.4,5,21.71,24.48
10525,295,1454,255.08,7,21.71,36.440000000000005
10526,424,1768,171.396,3,21.71,57.132
10527,891,2394,369.99,3,21.7,123.33
10528,177,248,399.96,4,21.7,99.99
10529,1098,1769,244.98,6,21.7,40.83
7469,306,34,249.7725,1,21.69,249.7725
10530,970,959,129.22,7,21.69,18.46
10531,590,304,457.2,5,21.69,91.44
10532,270,1130,67.64,2,21.69,33.82
6585,747,2371,67.44,4,21.68,16.86
10533,956,1994,133.11,2,21.68,66.555
10534,554,1770,142.488,3,21.68,47.496
10535,653,1771,387.72,5,21.68,77.54400000000001
10536,122,720,488.96,4,21.67,122.24
2290,112,1772,206.85,7,21.67,29.55
10537,393,657,77.832,1,21.67,77.832
10538,1485,421,165.888,2,21.67,82.944
10539,752,1264,319.616,4,21.67,79.904
10540,76,550,247.7514,5,21.67,49.55028
10541,351,1918,292.8,6,21.66,48.800000000000004
10542,314,887,264.9384,2,21.66,132.4692
10543,921,3415,88.563,10,21.66,8.856300000000001
10544,6,2422,330.0,10,21.66,33.0
2859,673,1447,126.27,3,21.65,42.089999999999996
10545,176,1773,92.52,6,21.65,15.42
10182,1315,559,160.929,1,21.65,160.929
7313,507,1474,203.22,1,21.65,203.22
10546,846,1774,143.472,3,21.65,47.824000000000005
1482,651,1669,135.3,5,21.64,27.060000000000002
10547,981,519,353.568,2,21.64,176.784
6831,918,987,149.6,2,21.63,74.8
8308,767,2612,191.592,4,21.63,47.898
10548,226,1729,396.9,5,21.63,79.38
10549,1091,973,333.6,2,21.63,166.8
2121,893,2261,244.8,5,21.62,48.96
10550,463,1490,190.5,5,21.62,38.1
10551,1454,1166,238.491,1,21.62,238.491
10552,1037,548,272.76,2,21.62,136.38
5400,483,773,437.85,3,21.61,145.95000000000002
10553,1279,2450,256.14,1,21.61,256.14
5310,369,1207,284.48988,3,21.61,94.82996000000001
7056,655,756,229.32,8,21.6,28.665
10554,511,1094,109.08,4,21.6,27.27
6774,512,1440,515.5794,2,21.6,257.7897
10555,564,1775,440.64,5,21.6,88.128
10556,527,2349,153.09,7,21.6,21.87
10557,48,730,153.552,3,21.6,51.184
2279,647,441,323.37,3,21.6,107.79
10558,303,1747,116.312,7,21.6,16.616
10559,1486,1095,95.1,2,21.6,47.55
10560,859,1095,95.1,3,21.6,31.7
8061,652,16,425.0,1,21.6,425.0
8300,351,1649,295.8,10,21.59,29.580000000000002
10561,24,426,281.372,2,21.59,140.686
10562,225,1132,167.86,2,21.59,83.93
10563,292,1103,265.824,3,21.59,88.608
7864,43,1898,123.24,1,21.58,123.24
2036,324,1889,307.683,3,21.58,102.56099999999999
10564,986,2261,243.8208,6,21.58,40.6368
